,result,moves
932,-1,"['8R', '7L', '6L', '10R', '7R', '6L', '7L', '10L', '9R', '9R', '7R', '8L', '7R', '10L', '9R', '10R', '7L', '7R', '6R', '8L', '6R', '6R']"
933,-1,"['10R', '7L', '8L', '8R', '6R', '8L', '6L', '7R', '7L', '10L', '7R', '7R', '7L', '6R', '8L', '9L', '7R', '8R', '9L', '8R', '9L', '8L', '7L', '6L', '10R', '8R']"
934,1,"['6L', '9L', '7L', '7R', '6L', '9R', '6L', '7L', '7L']"
935,-1,"['10R', '7R', '8L', '9R', '10L', '9L', '9L', '9L']"
936,-1,"['10R', '6L', '6L', '8L', '9L', '9R', '8R', '6L', '10L', '8L', '7R', '9L', '8R', '10L', '9R', '10L', '9R', '6R', '7R', '8L']"
937,-1,"['7L', '6R', '9R', '6L', '7L', '8L', '9L', '7L', '10R', '8L', '6R', '7R', '10L', '9L']"
938,-1,"['10R', '7R', '8R', '6R', '7R', '10L', '9R', '6R', '6R', '7L', '6L', '9L', '6L', '9L', '7R', '8L', '7L', '6L', '8L', '7L', '6L', '9L', '8L']"
939,1,"['8L', '7R', '8R', '6R', '10L', '6R', '6L', '6R', '6R', '9L', '8R', '8L']"
940,0,"['6R', '9L', '7L', '9R', '6L', '9L', '8R', '9R', '6L', '6R', '7L', '6L', '9L', '7L', '6R', '8L', '10R', '7R']"
941,1,"['8R', '6L', '8L', '6L', '9L', '8L', '7R', '6R', '10L']"
942,1,"['10L', '9L', '6L', '10R', '9R', '8R', '6R']"
943,-1,"['6R', '7L', '6L', '8R', '9R', '7L', '9R', '7R', '8L']"
944,-1,"['9L', '9R', '7R', '6R', '9L', '10R', '9R', '8L', '6R', '7R', '9L', '10R', '8L', '7L']"
945,-1,"['10L', '10R', '7L', '6R', '8L', '7R', '8L', '7R', '10R', '6R', '9R', '8L', '7L', '6R', '7L']"
946,-1,"['8R', '10L', '9R', '8L', '7L', '9R', '10R', '6L', '10L', '9R', '10R', '8R', '6R']"
947,-1,"['8L', '9L', '8L', '10L', '6L', '9L', '8R', '9L', '8R']"
948,1,"['8L', '8L', '6R', '8R', '9L', '10R', '10L', '9L', '8L', '7L', '7R', '8R']"
949,1,"['9L', '8R', '7R', '10R', '6L', '7R', '7L', '10R', '9R', '7R', '9L', '10L', '9R', '9R', '10L', '9L']"
950,1,"['9L', '9R', '10L', '8R', '9L', '7R', '10R', '10L', '7R', '9R', '10R', '6L', '8L', '7R', '6L', '8L', '7L', '6L', '9R', '7L', '9R', '6R', '10L', '9R', '10R', '6R', '8R', '7L', '9L', '8R', '9L', '9L', '8R', '6L', '9L', '8R', '9R', '9L', '8R', '9R', '6R']"
951,1,"['10L', '7R', '7L', '9L', '7L', '9L', '8L', '10R', '7L']"
952,-1,"['6L', '8L', '8R', '8R', '7L', '6L', '8L', '9R', '9L', '10L', '9R', '10L', '7R', '8L', '7R', '8R']"
953,1,"['10L', '8L', '9L', '6L']"
954,1,"['7R', '10R', '6R', '9R', '7L', '7L', '10R', '8L', '10L', '7L', '6L', '9R', '8R', '9R', '10R', '6R', '8R', '7L', '6R', '10R', '10R', '8R']"
955,-1,"['7L', '6R', '9L', '6R', '7R', '7R', '8R', '9R', '10L', '8R']"
956,1,"['10R', '8R', '9R', '6L', '8R', '10L', '7R', '10L', '9R', '10L', '9R', '10L']"
957,-1,"['9R', '6L', '6R', '10R', '9R', '10L', '9R', '10L', '9L', '8R', '9L', '8L']"
958,-1,"['10L', '9L', '9R', '10R', '6L', '9R', '10R', '6L', '9L', '8L', '6R', '8L', '9R', '10R', '10L', '7R', '8R', '9R', '10R', '8L', '9L', '8L', '6R']"
959,1,"['7R', '9L', '6L', '8R', '6L', '7L', '8R', '7L', '8R', '6L', '9L', '8L', '10R', '7L', '6R', '7R', '8L', '7R', '8R']"
960,-1,"['10R', '6R', '8R', '6R', '8L', '6L']"
961,1,"['10L', '8L', '9R', '9L', '10L', '7L', '9R']"
962,1,"['7R', '9R', '7L', '10L', '10R', '6L', '10R', '10L', '9L', '8R', '6L', '7L', '6L', '8L']"
963,1,"['10L', '6R', '10R', '8L']"
964,-1,"['8R', '8L', '7L', '8R', '9R', '6R', '8R', '10L', '9L', '8L']"
965,-1,"['10L', '9R', '7R', '9L', '8R', '8R', '9L', '10L', '9R', '6L', '6L', '10R', '8R', '10R', '9L', '8L', '7R', '8L', '7L']"
966,1,"['10L', '9R', '7R', '10L', '7L', '6R', '6R', '10L', '9R', '10L', '9R']"
967,1,"['7L', '6L', '7L', '10R', '6R', '9R', '6R', '7R', '8L', '8R', '9R', '6L', '9R', '10R', '10L', '9L']"
968,-1,"['6R', '8R', '7R', '8R', '10L', '8R', '9L']"
969,-1,"['9R', '9R', '8R', '7R']"
970,-1,"['10R', '9R', '7R', '10R', '6R', '9L']"
971,-1,"['8R', '9L', '9R', '6L', '10R', '6R', '8L', '9R', '10L', '9R', '10L', '8R', '6L', '10R', '9L']"
972,1,"['8R', '10L', '7R', '8R', '10L', '9L', '8R']"
973,-1,"['7R', '7L', '8R', '8L', '10L', '8R', '7L', '6L', '10L', '9R', '8L', '7R', '8L']"
974,-1,"['9R', '10R', '8R', '10R', '9L', '10L', '7R', '10L', '9L', '10R', '10R', '6R']"
975,-1,"['9R', '8L', '7L', '10L', '8R', '9L']"
976,-1,"['6R', '7L', '8L', '10R', '6R', '7R', '9L', '10L', '9L', '8L', '9L', '8L', '6L', '10L']"
977,1,"['6L', '8L', '9L', '8L', '7L', '10R', '10L']"
978,1,"['10R', '10R', '7L', '7R', '9L', '9R', '10R', '8L', '7R', '8L', '7R', '8R', '9R', '10L', '9R', '10R', '8L', '7R', '8R', '8L', '9L', '8R']"
979,1,"['8R', '6L', '6R', '8L', '8L', '10R', '6L', '10R', '9L', '8L', '7L', '6R', '8L', '9L', '6R', '8L', '10L', '9L', '8R']"
980,1,"['9R', '8R', '9L', '7L', '7R', '9R', '9R', '10R', '7L', '6R', '9L', '8R', '10L', '8R']"
981,-1,"['8L', '6L', '10L', '6R', '9R', '7R', '7R', '8L', '10L']"
982,-1,"['10R', '8R', '10R', '8L', '6R', '10L', '9R', '9L', '8L', '7L', '6R', '7R', '8R']"
983,-1,"['10R', '7R', '7R', '6L', '6L', '8R', '10R', '9R', '10R', '7L', '7R', '10R', '8L', '7L', '7R', '9L', '6R', '9R', '10R', '7L', '9L', '10R', '8L', '7L', '6L', '9R', '8R', '7R', '9L', '8R', '10L', '9L']"
984,-1,"['8L', '10L', '7L', '7L', '9R', '6R', '7R', '9R', '10R', '8R', '10L', '9L', '8L', '7R', '6R', '7L', '6R', '7R', '8R', '9R']"
985,1,"['8L', '7L', '10R', '7L', '10L', '6L', '10R', '6R', '7L', '6L', '7L', '6L', '10L']"
986,1,"['7L', '7L', '10L', '8L', '6L', '6R', '7R', '8L']"
987,-1,"['6L', '7L', '8R', '9L', '7R', '9R', '8R', '7L', '6R', '7R', '8R', '10L', '9L', '7L', '6R', '7L', '6L', '9L', '8R', '6R']"
988,1,"['10L', '7L', '9R', '8R', '10R', '9L', '7L', '9L', '8L', '7L', '6L', '8L', '9L', '8R', '6R', '10L', '7R']"
989,-1,"['9R', '9L', '6L', '6L', '8R', '6R', '10L']"
990,1,"['10R', '6L', '8R', '7L', '9R', '9L', '9R', '10L', '9R', '8L', '10L', '9L', '8R', '9L', '8L']"
991,1,"['8L', '9R', '8L', '7R', '8R', '9L', '10L', '7L', '8R', '6L', '9L', '8L', '7R', '8L', '7L', '6L', '6L', '8R', '9L', '8L']"
992,-1,"['7R', '6L', '8R', '6L']"
993,-1,"['7L', '9L', '8L', '7R', '6R', '7R', '8R', '7R', '6R', '8R']"
994,1,"['8R', '7L', '6R', '8R', '7L', '9L', '10L', '10R', '8R']"
995,1,"['8L', '8R', '8R', '10L', '9R', '8R', '7L', '9L', '8R', '9L', '8R', '9R', '10R', '6R', '9L']"
996,1,"['10R', '7R', '7L', '9L', '8L', '10L', '6R', '8L', '7L', '6L', '8L']"
997,1,"['10R', '6R', '10R', '6L', '7R', '7R', '6R', '7R', '10R', '9L', '7R', '7L', '7L', '6L', '9R', '6R', '7R', '8L', '8R', '10R', '8L', '7L', '6L', '7R', '7L', '10R', '6R', '7L', '10R', '8L', '7L', '9R', '9R', '10R', '8R']"
998,-1,"['10L', '10R', '9L', '8R', '10R', '7R', '6L', '6R', '7L']"
999,-1,"['6L', '9R', '10L', '8L', '10L', '9L']"
1000,1,"['6R', '9L', '10L', '7L', '7L', '6R', '10R', '8R']"
